,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,opinion_id,text,target,category,polarity,ote_start,ote_stop,ote,entity,attribute,text_cln,text_cln_lm,text_ints,target_seq,POS_tag_lists,POS_int_lists
2459,2459,2459,2459,2460,DBG#2:11:0,"My girlfriend, being slightly more aggressive, and having been equally disgusted causing her to throw out the remainder of her barely eaten meal, called back only to be informed that I was probably wrong and that it was most likely an oyster, and that we we are also blacklisted from their restaurant.",meal,FOOD#QUALITY,negative,140.0,144.0,meal,FOOD,QUALITY,"['my', 'girlfriend', 'being', 'slightly', 'more', 'aggressive', 'and', 'having', 'been', 'equally', 'disgusted', 'causing', 'her', 'to', 'throw', 'out', 'the', 'remainder', 'of', 'her', 'barely', 'eaten', 'meal', 'called', 'back', 'only', 'to', 'be', 'informed', 'that', 'i', 'was', 'probably', 'wrong', 'and', 'that', 'it', 'was', 'most', 'likely', 'an', 'oyster', 'and', 'that', 'we', 'we', 'are', 'also', 'blacklisted', 'from', 'their', 'restaurant']","['my', 'girlfriend', 'be', 'slightly', 'more', 'aggressive', 'and', 'have', 'be', 'equally', 'disgust', 'cause', 'her', 'to', 'throw', 'out', 'the', 'remainder', 'of', 'her', 'barely', 'eat', 'meal', 'call', 'back', 'only', 'to', 'be', 'inform', 'that', 'i', 'be', 'probably', 'wrong', 'and', 'that', 'it', 'be', 'most', 'likely', 'an', 'oyster', 'and', 'that', 'we', 'we', 'be', 'also', 'blacklist', 'from', 'their', 'restaurant']","[25, 617, 3, 390, 55, 943, 4, 8, 3, 1874, 350, 1875, 361, 7, 1131, 65, 2, 1876, 11, 361, 635, 57, 153, 354, 69, 101, 7, 3, 1877, 24, 6, 3, 368, 441, 4, 24, 12, 3, 119, 924, 58, 440, 4, 24, 10, 10, 3, 133, 1878, 60, 70, 36]",['meal'],"['PRP$', 'NN', 'VBG', 'RB', 'RBR', 'JJ', 'CC', 'VBG', 'VBN', 'RB', 'JJ', 'VBG', 'PRP', 'TO', 'VB', 'RP', 'DT', 'NN', 'IN', 'PRP', 'RB', 'VBD', 'NN', 'VBN', 'RB', 'RB', 'TO', 'VB', 'VBN', 'IN', 'LS', 'VBD', 'RB', 'JJ', 'CC', 'IN', 'PRP', 'VBD', 'RBS', 'RB', 'DT', 'NN', 'CC', 'IN', 'PRP', 'PRP', 'VBP', 'RB', 'VBN', 'IN', 'PRP$', 'NN']","[17, 1, 18, 5, 28, 2, 6, 18, 13, 5, 2, 18, 7, 14, 9, 23, 3, 1, 4, 7, 5, 8, 1, 13, 5, 5, 14, 9, 13, 4, 16, 8, 5, 2, 6, 4, 7, 8, 31, 5, 3, 1, 6, 4, 7, 7, 12, 5, 13, 4, 17, 1]"
2460,2460,2460,2460,2461,DBG#2:11:1,"My girlfriend, being slightly more aggressive, and having been equally disgusted causing her to throw out the remainder of her barely eaten meal, called back only to be informed that I was probably wrong and that it was most likely an oyster, and that we we are also blacklisted from their restaurant.",,SERVICE#GENERAL,negative,0.0,0.0,0,SERVICE,GENERAL,"['my', 'girlfriend', 'being', 'slightly', 'more', 'aggressive', 'and', 'having', 'been', 'equally', 'disgusted', 'causing', 'her', 'to', 'throw', 'out', 'the', 'remainder', 'of', 'her', 'barely', 'eaten', 'meal', 'called', 'back', 'only', 'to', 'be', 'informed', 'that', 'i', 'was', 'probably', 'wrong', 'and', 'that', 'it', 'was', 'most', 'likely', 'an', 'oyster', 'and', 'that', 'we', 'we', 'are', 'also', 'blacklisted', 'from', 'their', 'restaurant']","['my', 'girlfriend', 'be', 'slightly', 'more', 'aggressive', 'and', 'have', 'be', 'equally', 'disgust', 'cause', 'her', 'to', 'throw', 'out', 'the', 'remainder', 'of', 'her', 'barely', 'eat', 'meal', 'call', 'back', 'only', 'to', 'be', 'inform', 'that', 'i', 'be', 'probably', 'wrong', 'and', 'that', 'it', 'be', 'most', 'likely', 'an', 'oyster', 'and', 'that', 'we', 'we', 'be', 'also', 'blacklist', 'from', 'their', 'restaurant']","[25, 617, 3, 390, 55, 943, 4, 8, 3, 1874, 350, 1875, 361, 7, 1131, 65, 2, 1876, 11, 361, 635, 57, 153, 354, 69, 101, 7, 3, 1877, 24, 6, 3, 368, 441, 4, 24, 12, 3, 119, 924, 58, 440, 4, 24, 10, 10, 3, 133, 1878, 60, 70, 36]",['null'],"['PRP$', 'NN', 'VBG', 'RB', 'RBR', 'JJ', 'CC', 'VBG', 'VBN', 'RB', 'JJ', 'VBG', 'PRP', 'TO', 'VB', 'RP', 'DT', 'NN', 'IN', 'PRP', 'RB', 'VBD', 'NN', 'VBN', 'RB', 'RB', 'TO', 'VB', 'VBN', 'IN', 'LS', 'VBD', 'RB', 'JJ', 'CC', 'IN', 'PRP', 'VBD', 'RBS', 'RB', 'DT', 'NN', 'CC', 'IN', 'PRP', 'PRP', 'VBP', 'RB', 'VBN', 'IN', 'PRP$', 'NN']","[17, 1, 18, 5, 28, 2, 6, 18, 13, 5, 2, 18, 7, 14, 9, 23, 3, 1, 4, 7, 5, 8, 1, 13, 5, 5, 14, 9, 13, 4, 16, 8, 5, 2, 6, 4, 7, 8, 31, 5, 3, 1, 6, 4, 7, 7, 12, 5, 13, 4, 17, 1]"
2461,2461,2461,2461,2462,DBG#2:12:0,"Not only have I worked in restaurants for many years, I am now in culinary school, I am a huge lover of oysters and fish, and my girlfriend is half Korean!",,,,,,,,,"['not', 'only', 'have', 'i', 'worked', 'in', 'restaurants', 'for', 'many', 'years', 'i', 'am', 'now', 'in', 'culinary', 'school', 'i', 'am', 'a', 'huge', 'lover', 'of', 'oysters', 'and', 'fish', 'and', 'my', 'girlfriend', 'is', 'half', 'korean']","['not', 'only', 'have', 'i', 'work', 'in', 'restaurants', 'for', 'many', 'years', 'i', 'be', 'now', 'in', 'culinary', 'school', 'i', 'be', 'a', 'huge', 'lover', 'of', 'oyster', 'and', 'fish', 'and', 'my', 'girlfriend', 'be', 'half', 'korean']","[13, 101, 8, 6, 246, 15, 134, 14, 167, 213, 6, 3, 433, 15, 2690, 1600, 6, 3, 5, 244, 2691, 11, 440, 4, 116, 4, 25, 617, 3, 365, 583]",['null'],"['RB', 'RB', 'VB', 'LS', 'VBN', 'IN', 'NNS', 'IN', 'JJ', 'NNS', 'LS', 'RB', 'RB', 'IN', 'JJ', 'NN', 'FW', 'VB', 'DT', 'JJ', 'NN', 'IN', 'NNS', 'CC', 'NN', 'CC', 'PRP$', 'NN', 'VBZ', 'JJ', 'NN']","[5, 5, 9, 16, 13, 4, 10, 4, 2, 10, 16, 5, 5, 4, 2, 1, 15, 9, 3, 2, 1, 4, 10, 6, 1, 6, 17, 1, 11, 2, 1]"
2462,2462,2462,2462,2463,DBG#2:13:0,We know the difference between and oyster and bad fish.,,,,,,,,,"['we', 'know', 'the', 'difference', 'between', 'and', 'oyster', 'and', 'bad', 'fish']","['we', 'know', 'the', 'difference', 'between', 'and', 'oyster', 'and', 'bad', 'fish']","[10, 162, 2, 1438, 1144, 4, 440, 4, 109, 116]",['null'],"['PRP', 'VBP', 'DT', 'NN', 'IN', 'CC', 'NN', 'CC', 'JJ', 'NN']","[7, 12, 3, 1, 4, 6, 1, 6, 2, 1]"
2463,2463,2463,2463,2464,DBG#2:14:0,"It was not as if this restaurant had any major bragging points before hand, but now it is simply repulsive.",restaurant,RESTAURANT#GENERAL,negative,21.0,31.0,restaurant,RESTAURANT,GENERAL,"['it', 'was', 'not', 'as', 'if', 'this', 'restaurant', 'had', 'any', 'major', 'bragging', 'points', 'before', 'hand', 'but', 'now', 'it', 'is', 'simply', 'repulsive']","['it', 'be', 'not', 'as', 'if', 'this', 'restaurant', 'have', 'any', 'major', 'brag', 'point', 'before', 'hand', 'but', 'now', 'it', 'be', 'simply', 'repulsive']","[12, 3, 13, 40, 42, 21, 36, 8, 160, 1758, 2692, 442, 209, 304, 18, 433, 12, 3, 391, 2693]",['restaurant'],"['PRP', 'VBD', 'RB', 'IN', 'IN', 'DT', 'NN', 'VBD', 'DT', 'JJ', 'VBG', 'NNS', 'IN', 'NN', 'CC', 'RB', 'PRP', 'VBZ', 'RB', 'JJ']","[7, 8, 5, 4, 4, 3, 1, 8, 3, 2, 18, 10, 4, 1, 6, 5, 7, 11, 5, 2]"
2464,2464,2464,2464,2465,DBG#2:15:0,Eat at your own risk.,,FOOD#QUALITY,negative,21.0,31.0,,FOOD,QUALITY,"['eat', 'at', 'your', 'own', 'risk']","['eat', 'at', 'your', 'own', 'risk']","[57, 30, 49, 607, 2694]",['null'],"['VB', 'IN', 'PRP$', 'JJ', 'NN']","[9, 4, 17, 2, 1]"
2465,2465,2465,2465,2466,CLF#7:0:0,Gorgeous place ideal for a romantic dinner,place,AMBIENCE#GENERAL,positive,9.0,14.0,place,AMBIENCE,GENERAL,"['gorgeous', 'place', 'ideal', 'for', 'a', 'romantic', 'dinner']","['gorgeous', 'place', 'ideal', 'for', 'a', 'romantic', 'dinner']","[913, 22, 1879, 14, 5, 188, 107]",['place'],"['JJ', 'NN', 'NN', 'IN', 'DT', 'JJ', 'NN']","[2, 1, 1, 4, 3, 2, 1]"
2466,2466,2466,2466,2467,CLF#7:0:1,Gorgeous place ideal for a romantic dinner,place,RESTAURANT#MISCELLANEOUS,positive,9.0,14.0,place,RESTAURANT,MISCELLANEOUS,"['gorgeous', 'place', 'ideal', 'for', 'a', 'romantic', 'dinner']","['gorgeous', 'place', 'ideal', 'for', 'a', 'romantic', 'dinner']","[913, 22, 1879, 14, 5, 188, 107]",['place'],"['JJ', 'NN', 'NN', 'IN', 'DT', 'JJ', 'NN']","[2, 1, 1, 4, 3, 2, 1]"
2467,2467,2467,2467,2468,CLF#7:1:0,I took my boyfriend for a dinner on saturday night.,,,,,,,,,"['i', 'took', 'my', 'boyfriend', 'for', 'a', 'dinner', 'on', 'saturday', 'night']","['i', 'take', 'my', 'boyfriend', 'for', 'a', 'dinner', 'on', 'saturday', 'night']","[6, 106, 25, 376, 14, 5, 107, 28, 445, 142]",['null'],"['LS', 'VBD', 'PRP$', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NN']","[16, 8, 17, 1, 4, 3, 1, 4, 30, 1]"
2468,2468,2468,2468,2469,CLF#7:2:0,I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot.,four course prix fix menu,FOOD#QUALITY,positive,54.0,79.0,four course prix fix menu,FOOD,QUALITY,"['i', 'book', 'a', 'gorgeous', 'white', 'organza', 'tent', 'which', 'included', 'a', 'four', 'course', 'prix', 'fix', 'menu', 'which', 'we', 'enjoyed', 'a', 'lot']","['i', 'book', 'a', 'gorgeous', 'white', 'organza', 'tent', 'which', 'include', 'a', 'four', 'course', 'prix', 'fix', 'menu', 'which', 'we', 'enjoy', 'a', 'lot']","[6, 1880, 5, 913, 850, 1881, 1392, 46, 221, 5, 296, 324, 660, 489, 73, 46, 10, 138, 5, 196]","['four', 'course', 'prix', 'fix', 'menu']","['LS', 'NN', 'DT', 'JJ', 'JJ', 'NN', 'NN', 'WDT', 'VBD', 'DT', 'CD', 'NN', 'NN', 'NN', 'NN', 'WDT', 'PRP', 'VBD', 'DT', 'NN']","[16, 1, 3, 2, 2, 1, 1, 20, 8, 3, 22, 1, 1, 1, 1, 20, 7, 8, 3, 1]"
2469,2469,2469,2469,2470,CLF#7:2:1,I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot.,white organza tent,AMBIENCE#GENERAL,positive,18.0,36.0,white organza tent,AMBIENCE,GENERAL,"['i', 'book', 'a', 'gorgeous', 'white', 'organza', 'tent', 'which', 'included', 'a', 'four', 'course', 'prix', 'fix', 'menu', 'which', 'we', 'enjoyed', 'a', 'lot']","['i', 'book', 'a', 'gorgeous', 'white', 'organza', 'tent', 'which', 'include', 'a', 'four', 'course', 'prix', 'fix', 'menu', 'which', 'we', 'enjoy', 'a', 'lot']","[6, 1880, 5, 913, 850, 1881, 1392, 46, 221, 5, 296, 324, 660, 489, 73, 46, 10, 138, 5, 196]","['white', 'organza', 'tent']","['LS', 'NN', 'DT', 'JJ', 'JJ', 'NN', 'NN', 'WDT', 'VBD', 'DT', 'CD', 'NN', 'NN', 'NN', 'NN', 'WDT', 'PRP', 'VBD', 'DT', 'NN']","[16, 1, 3, 2, 2, 1, 1, 20, 8, 3, 22, 1, 1, 1, 1, 20, 7, 8, 3, 1]"
2470,2470,2470,2470,2471,CLF#7:3:0,The service was spectacular as the waiter knew everything about the menu and his recommendations we are amazing!,service,SERVICE#GENERAL,positive,4.0,11.0,service,SERVICE,GENERAL,"['the', 'service', 'was', 'spectacular', 'as', 'the', 'waiter', 'knew', 'everything', 'about', 'the', 'menu', 'and', 'his', 'recommendations', 'we', 'are', 'amazing']","['the', 'service', 'be', 'spectacular', 'as', 'the', 'waiter', 'know', 'everything', 'about', 'the', 'menu', 'and', 'his', 'recommendations', 'we', 'be', 'amaze']","[2, 19, 3, 532, 40, 2, 169, 162, 150, 63, 2, 73, 4, 470, 1230, 10, 3, 96]",['service'],"['DT', 'NN', 'VBD', 'JJ', 'IN', 'DT', 'NN', 'VBD', 'NN', 'IN', 'DT', 'NN', 'CC', 'PRP$', 'NNS', 'PRP', 'VBP', 'JJ']","[3, 1, 8, 2, 4, 3, 1, 8, 1, 4, 3, 1, 6, 17, 10, 7, 12, 2]"
2471,2471,2471,2471,2472,CLF#7:3:1,The service was spectacular as the waiter knew everything about the menu and his recommendations we are amazing!,waiter,SERVICE#GENERAL,positive,35.0,41.0,waiter,SERVICE,GENERAL,"['the', 'service', 'was', 'spectacular', 'as', 'the', 'waiter', 'knew', 'everything', 'about', 'the', 'menu', 'and', 'his', 'recommendations', 'we', 'are', 'amazing']","['the', 'service', 'be', 'spectacular', 'as', 'the', 'waiter', 'know', 'everything', 'about', 'the', 'menu', 'and', 'his', 'recommendations', 'we', 'be', 'amaze']","[2, 19, 3, 532, 40, 2, 169, 162, 150, 63, 2, 73, 4, 470, 1230, 10, 3, 96]",['waiter'],"['DT', 'NN', 'VBD', 'JJ', 'IN', 'DT', 'NN', 'VBD', 'NN', 'IN', 'DT', 'NN', 'CC', 'PRP$', 'NNS', 'PRP', 'VBP', 'JJ']","[3, 1, 8, 2, 4, 3, 1, 8, 1, 4, 3, 1, 6, 17, 10, 7, 12, 2]"
2472,2472,2472,2472,2473,CLF#7:4:0,I completely recommend Casa La Femme for any special occasion and to REALLY impress your date.,Casa La Femme,RESTAURANT#MISCELLANEOUS,positive,23.0,36.0,Casa La Femme,RESTAURANT,MISCELLANEOUS,"['i', 'completely', 'recommend', 'casa', 'la', 'femme', 'for', 'any', 'special', 'occasion', 'and', 'to', 'really', 'impress', 'your', 'date']","['i', 'completely', 'recommend', 'casa', 'la', 'femme', 'for', 'any', 'special', 'occasion', 'and', 'to', 'really', 'impress', 'your', 'date']","[6, 400, 81, 732, 348, 733, 14, 160, 113, 555, 4, 7, 72, 384, 49, 283]","['casa', 'la', 'femme']","['LS', 'RB', 'VB', 'FW', 'FW', 'FW', 'IN', 'DT', 'JJ', 'NN', 'CC', 'TO', 'RB', 'VB', 'PRP$', 'NN']","[16, 5, 9, 15, 15, 15, 4, 3, 2, 1, 6, 14, 5, 9, 17, 1]"
2473,2473,2473,2473,2474,DBG#7:0:0,More Williamsburg Garbage,,RESTAURANT#GENERAL,negative,0.0,0.0,0,RESTAURANT,GENERAL,"['more', 'williamsburg', 'garbage']","['more', 'williamsburg', 'garbage']","[55, 714, 1882]",['null'],"['RBR', 'JJ', 'NN']","[28, 2, 1]"
2474,2474,2474,2474,2475,DBG#7:1:0,My wife and I visited Dokebi tonight.,,,,,,,,,"['my', 'wife', 'and', 'i', 'visited', 'dokebi', 'tonight']","['my', 'wife', 'and', 'i', 'visit', 'dokebi', 'tonight']","[25, 485, 4, 6, 143, 737, 1862]",['null'],"['PRP$', 'NN', 'CC', 'FW', 'VBN', 'NN', 'NN']","[17, 1, 6, 15, 13, 1, 1]"
2475,2475,2475,2475,2476,DBG#7:2:0,We ordered dosut bibimbap and nakgi-bokum.,,,,,,,,,"['we', 'ordered', 'dosut', 'bibimbap', 'and', 'nakgi', 'bokum']","['we', 'order', 'dosut', 'bibimbap', 'and', 'nakgi', 'bokum']","[10, 79, 2695, 1393, 4, 1883, 1884]",['null'],"['PRP', 'VBD', 'FW', 'FW', 'CC', 'FW', 'FW']","[7, 8, 15, 15, 6, 15, 15]"
2476,2476,2476,2476,2477,DBG#7:3:0,The dishes came out around 5 minutes apart.,,SERVICE#GENERAL,negative,0.0,0.0,0,SERVICE,GENERAL,"['the', 'dishes', 'came', 'out', 'around', 'minutes', 'apart']","['the', 'dish', 'come', 'out', 'around', 'minutes', 'apart']","[2, 62, 74, 65, 181, 294, 705]",['null'],"['DT', 'NNS', 'VBD', 'RP', 'IN', 'NNS', 'RB']","[3, 10, 8, 23, 4, 10, 5]"
2477,2477,2477,2477,2478,DBG#7:4:0,"The bibimbap was average, but the stone bowl was not even close to sizzling.",bibimbap,FOOD#QUALITY,neutral,4.0,12.0,bibimbap,FOOD,QUALITY,"['the', 'bibimbap', 'was', 'average', 'but', 'the', 'stone', 'bowl', 'was', 'not', 'even', 'close', 'to', 'sizzling']","['the', 'bibimbap', 'be', 'average', 'but', 'the', 'stone', 'bowl', 'be', 'not', 'even', 'close', 'to', 'sizzle']","[2, 1393, 3, 121, 18, 2, 1394, 1395, 3, 13, 71, 408, 7, 1885]",['bibimbap'],"['DT', 'NN', 'VBD', 'JJ', 'CC', 'DT', 'NN', 'NN', 'VBD', 'RB', 'RB', 'RB', 'TO', 'VBG']","[3, 1, 8, 2, 6, 3, 1, 1, 8, 5, 5, 5, 14, 18]"
2478,2478,2478,2478,2479,DBG#7:4:1,"The bibimbap was average, but the stone bowl was not even close to sizzling.",stone bowl,FOOD#STYLE_OPTIONS,negative,34.0,44.0,stone bowl,FOOD,STYLE_OPTIONS,"['the', 'bibimbap', 'was', 'average', 'but', 'the', 'stone', 'bowl', 'was', 'not', 'even', 'close', 'to', 'sizzling']","['the', 'bibimbap', 'be', 'average', 'but', 'the', 'stone', 'bowl', 'be', 'not', 'even', 'close', 'to', 'sizzle']","[2, 1393, 3, 121, 18, 2, 1394, 1395, 3, 13, 71, 408, 7, 1885]","['stone', 'bowl']","['DT', 'NN', 'VBD', 'JJ', 'CC', 'DT', 'NN', 'NN', 'VBD', 'RB', 'RB', 'RB', 'TO', 'VBG']","[3, 1, 8, 2, 6, 3, 1, 1, 8, 5, 5, 5, 14, 18]"
2479,2479,2479,2479,2480,DBG#7:5:0,Too bad I had paid an extra $2 for the stone bowl.,stone bowl,FOOD#PRICES,negative,39.0,49.0,stone bowl,FOOD,PRICES,"['too', 'bad', 'i', 'had', 'paid', 'an', 'extra', 'for', 'the', 'stone', 'bowl']","['too', 'bad', 'i', 'have', 'pay', 'an', 'extra', 'for', 'the', 'stone', 'bowl']","[68, 109, 6, 8, 124, 58, 865, 14, 2, 1394, 1395]","['stone', 'bowl']","['RB', 'JJ', 'LS', 'VBD', 'VBN', 'DT', 'JJ', 'IN', 'DT', 'NN', 'NN']","[5, 2, 16, 8, 13, 3, 2, 4, 3, 1, 1]"
2480,2480,2480,2480,2481,DBG#7:6:0,The nakgi-bokum was horrible.,nakgi-bokum,FOOD#QUALITY,negative,4.0,15.0,nakgi-bokum,FOOD,QUALITY,"['the', 'nakgi', 'bokum', 'was', 'horrible']","['the', 'nakgi', 'bokum', 'be', 'horrible']","[2, 1883, 1884, 3, 303]","['nakgi', 'bokum']","['DT', 'NN', 'NN', 'VBD', 'JJ']","[3, 1, 1, 8, 2]"
2481,2481,2481,2481,2482,DBG#7:7:0,Easily the worst stir-fried squid I have ever tasted.,stir-fried squid,FOOD#QUALITY,negative,17.0,33.0,stir-fried squid,FOOD,QUALITY,"['easily', 'the', 'worst', 'stir', 'fried', 'squid', 'i', 'have', 'ever', 'tasted']","['easily', 'the', 'worst', 'stir', 'fry', 'squid', 'i', 'have', 'ever', 'taste']","[1325, 2, 512, 898, 261, 1117, 6, 8, 144, 111]","['stir', 'fry', 'squid']","['RB', 'DT', 'JJS', 'VBP', 'VBN', 'FW', 'FW', 'VBP', 'RB', 'VBN']","[5, 3, 21, 12, 13, 15, 15, 12, 5, 13]"
2482,2482,2482,2482,2483,DBG#7:8:0,The sauce tasted more like Chinese fast food than decent Korean.,sauce,FOOD#QUALITY,negative,4.0,9.0,sauce,FOOD,QUALITY,"['the', 'sauce', 'tasted', 'more', 'like', 'chinese', 'fast', 'food', 'than', 'decent', 'korean']","['the', 'sauce', 'taste', 'more', 'like', 'chinese', 'fast', 'food', 'than', 'decent', 'korean']","[2, 156, 111, 55, 37, 407, 193, 9, 93, 444, 583]",['sauce'],"['DT', 'NN', 'VBD', 'RBR', 'IN', 'JJ', 'JJ', 'NN', 'IN', 'JJ', 'NN']","[3, 1, 8, 28, 4, 2, 2, 1, 4, 2, 1]"
2483,2483,2483,2483,2484,DBG#7:9:0,"The side dishes we are passable, and I did get a refill upon request.",side dishes,FOOD#QUALITY,neutral,4.0,15.0,side dishes,FOOD,QUALITY,"['the', 'side', 'dishes', 'we', 'are', 'passable', 'and', 'i', 'did', 'get', 'a', 'refill', 'upon', 'request']","['the', 'side', 'dish', 'we', 'be', 'passable', 'and', 'i', 'do', 'get', 'a', 'refill', 'upon', 'request']","[2, 195, 62, 10, 3, 1886, 4, 6, 26, 35, 5, 833, 507, 437]","['side', 'dish']","['DT', 'NN', 'NNS', 'PRP', 'VBP', 'JJ', 'CC', 'LS', 'VBD', 'VB', 'DT', 'NN', 'IN', 'NN']","[3, 1, 10, 7, 12, 2, 6, 16, 8, 9, 3, 1, 4, 1]"
2484,2484,2484,2484,2485,DBG#7:9:1,"The side dishes we are passable, and I did get a refill upon request.",side dishes,FOOD#STYLE_OPTIONS,neutral,4.0,15.0,side dishes,FOOD,STYLE_OPTIONS,"['the', 'side', 'dishes', 'we', 'are', 'passable', 'and', 'i', 'did', 'get', 'a', 'refill', 'upon', 'request']","['the', 'side', 'dish', 'we', 'be', 'passable', 'and', 'i', 'do', 'get', 'a', 'refill', 'upon', 'request']","[2, 195, 62, 10, 3, 1886, 4, 6, 26, 35, 5, 833, 507, 437]","['side', 'dish']","['DT', 'NN', 'NNS', 'PRP', 'VBP', 'JJ', 'CC', 'LS', 'VBD', 'VB', 'DT', 'NN', 'IN', 'NN']","[3, 1, 10, 7, 12, 2, 6, 16, 8, 9, 3, 1, 4, 1]"
2485,2485,2485,2485,2486,DBG#7:10:0,The real problem I had with this place was the complete lack of service.,service,SERVICE#GENERAL,negative,64.0,71.0,service,SERVICE,GENERAL,"['the', 'real', 'problem', 'i', 'had', 'with', 'this', 'place', 'was', 'the', 'complete', 'lack', 'of', 'service']","['the', 'real', 'problem', 'i', 'have', 'with', 'this', 'place', 'be', 'the', 'complete', 'lack', 'of', 'service']","[2, 402, 558, 6, 8, 23, 21, 22, 3, 2, 1300, 647, 11, 19]",['service'],"['DT', 'JJ', 'NN', 'FW', 'VBD', 'IN', 'DT', 'NN', 'VBD', 'DT', 'JJ', 'NN', 'IN', 'NN']","[3, 2, 1, 15, 8, 4, 3, 1, 8, 3, 2, 1, 4, 1]"
2486,2486,2486,2486,2487,DBG#7:11:0,I mentioned the squid dish was not very good when the waitress visited.,,,,,,,,,"['i', 'mentioned', 'the', 'squid', 'dish', 'was', 'not', 'very', 'good', 'when', 'the', 'waitress', 'visited']","['i', 'mention', 'the', 'squid', 'dish', 'be', 'not', 'very', 'good', 'when', 'the', 'waitress', 'visit']","[6, 1003, 2, 1117, 62, 3, 13, 27, 20, 91, 2, 224, 143]",['null'],"['LS', 'VBD', 'DT', 'NN', 'NN', 'VBD', 'RB', 'RB', 'JJ', 'WRB', 'DT', 'NN', 'VBD']","[16, 8, 3, 1, 1, 8, 5, 5, 2, 26, 3, 1, 8]"
2487,2487,2487,2487,2488,DBG#7:12:0,She just nodded and walked off.,,SERVICE#GENERAL,negative,0.0,0.0,0,SERVICE,GENERAL,"['she', 'just', 'nodded', 'and', 'walked', 'off']","['she', 'just', 'nod', 'and', 'walk', 'off']","[208, 48, 2696, 4, 270, 178]",['null'],"['PRP', 'RB', 'VBD', 'CC', 'VBD', 'RP']","[7, 5, 8, 6, 8, 23]"
2488,2488,2488,2488,2489,DBG#7:13:0,"There we are no communications issues either, as she spoke perfect English.",,,,,,,,,"['there', 'we', 'are', 'no', 'communications', 'issues', 'either', 'as', 'she', 'spoke', 'perfect', 'english']","['there', 'we', 'be', 'no', 'communications', 'issue', 'either', 'as', 'she', 'speak', 'perfect', 'english']","[38, 10, 3, 75, 2697, 1887, 526, 40, 208, 527, 231, 2698]",['null'],"['RB', 'PRP', 'VBP', 'DT', 'NNS', 'NNS', 'CC', 'IN', 'PRP', 'VBD', 'JJ', 'JJ']","[5, 7, 12, 3, 10, 10, 6, 4, 7, 8, 2, 2]"
2489,2489,2489,2489,2490,DBG#7:14:0,"As to my comment about the food, no apology or acknowledgment was made.",,SERVICE#GENERAL,negative,0.0,0.0,0,SERVICE,GENERAL,"['as', 'to', 'my', 'comment', 'about', 'the', 'food', 'no', 'apology', 'or', 'acknowledgment', 'was', 'made']","['as', 'to', 'my', 'comment', 'about', 'the', 'food', 'no', 'apology', 'or', 'acknowledgment', 'be', 'make']","[40, 7, 25, 925, 63, 2, 9, 75, 816, 44, 2699, 3, 39]",['null'],"['IN', 'TO', 'PRP$', 'NN', 'IN', 'DT', 'NN', 'DT', 'NN', 'CC', 'NN', 'VBD', 'VBN']","[4, 14, 17, 1, 4, 3, 1, 3, 1, 6, 1, 8, 13]"
2490,2490,2490,2490,2491,DBG#7:15:0,My wife had barely touched that mess of a dish.,dish,FOOD#QUALITY,negative,42.0,46.0,dish,FOOD,QUALITY,"['my', 'wife', 'had', 'barely', 'touched', 'that', 'mess', 'of', 'a', 'dish']","['my', 'wife', 'have', 'barely', 'touch', 'that', 'mess', 'of', 'a', 'dish']","[25, 485, 8, 635, 1305, 24, 1176, 11, 5, 62]",['dish'],"['PRP$', 'NN', 'VBD', 'RB', 'VBN', 'IN', 'NN', 'IN', 'DT', 'NN']","[17, 1, 8, 5, 13, 4, 1, 4, 3, 1]"
2491,2491,2491,2491,2492,DBG#7:16:0,We we are charged full price.,,SERVICE#GENERAL,negative,0.0,0.0,0,SERVICE,GENERAL,"['we', 'we', 'are', 'charged', 'full', 'price']","['we', 'we', 'be', 'charge', 'full', 'price']","[10, 10, 3, 907, 491, 32]",['null'],"['PRP', 'PRP', 'VBP', 'VBN', 'JJ', 'NN']","[7, 7, 12, 13, 2, 1]"
2492,2492,2492,2492,2493,DBG#7:17:0,"If you ware looking for Korean fusion, I suggest you try some of the places in the East Village.",,,,,,,,,"['if', 'you', 'ware', 'looking', 'for', 'korean', 'fusion', 'i', 'suggest', 'you', 'try', 'some', 'of', 'the', 'places', 'in', 'the', 'east', 'village']","['if', 'you', 'ware', 'look', 'for', 'korean', 'fusion', 'i', 'suggest', 'you', 'try', 'some', 'of', 'the', 'place', 'in', 'the', 'east', 'village']","[42, 16, 2700, 127, 14, 583, 655, 6, 1048, 16, 54, 98, 11, 2, 22, 15, 2, 422, 234]",['null'],"['IN', 'PRP', 'VBP', 'VBG', 'IN', 'JJ', 'NN', 'FW', 'VBP', 'PRP', 'VB', 'DT', 'IN', 'DT', 'NNS', 'IN', 'DT', 'JJ', 'NN']","[4, 7, 12, 18, 4, 2, 1, 15, 12, 7, 9, 3, 4, 3, 10, 4, 3, 2, 1]"
